Genus,Species,Sub.species,Latitude,Longitude,Country,Subfamily,Tribe,Collection_date,Source
Mechanitis,polymnia,casabranca,-22.875,-47.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-17.875,-49.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-18.125,-39.875,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-22.875,-46.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-23.125,-46.875,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-22.625,-42.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-19.375,-44.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-23.375,-44.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-19.625,-42.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-22.875,-48.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-16.125,-48.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-18.125,-40.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-19.875,-43.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-23.375,-44.875,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-25.125,-45.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-22.625,-47.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-18.125,-48.875,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-20.875,-49.875,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-18.125,-40.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-21.875,-47.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-22.375,-42.875,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-21.125,-47.875,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-22.375,-47.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-15.625,-47.875,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-20.875,-49.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-26.375,-48.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-22.625,-47.875,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-22.875,-45.875,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-15.625,-39.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-25.625,-45.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-14.125,-39.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-18.875,-48.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-21.875,-47.875,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-15.125,-39.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-20.875,-42.875,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-22.625,-43.375,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-23.875,-46.125,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-20.875,-41.625,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-22.375,-43.375,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-23.875,-46.625,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-22.375,-43.875,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-23.625,-45.625,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-26.125,-45.625,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-23.625,-45.875,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-20.625,-41.375,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-25.125,-47.875,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-21.875,-44.875,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-24.125,-50.625,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-23.875,-45.375,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-19.125,-40.125,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-20.625,-46.375,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-22.875,-43.375,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-19.375,-40.125,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-23.125,-46.625,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-25.875,-46.125,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-23.125,-44.375,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-24.375,-50.625,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-20.875,-42.375,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-19.625,-40.875,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-16.875,-42.125,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-15.875,-39.625,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-19.375,-41.375,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-23.875,-46.375,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-26.625,-49.125,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-22.875,-44.375,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-24.375,-47.125,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-23.375,-47.625,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-22.375,-44.625,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-20.125,-40.625,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-23.625,-47.125,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-24.125,-46.625,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-19.375,-44.375,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-23.375,-44.625,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-22.375,-44.875,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-22.625,-45.375,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-19.125,-42.125,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-23.375,-44.875,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-25.125,-45.375,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-26.375,-48.125,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-26.375,-48.875,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-22.875,-45.875,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-25.625,-45.125,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-22.875,-47.375,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-23.375,-45.125,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-22.375,-43.125,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-14.125,-39.375,Brazil,NA,NA,NA,Dore
Melinaea,ethra,NA,-22.625,-43.375,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-23.875,-46.125,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-15.125,-39.625,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-20.875,-41.625,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-22.375,-43.375,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-23.875,-46.625,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-22.375,-43.875,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-23.625,-45.625,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-25.375,-44.625,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-26.125,-45.625,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-23.625,-45.875,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-22.625,-42.125,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-20.625,-41.375,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-22.375,-42.625,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-15.375,-39.625,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-25.125,-47.875,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-24.125,-50.625,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-23.875,-45.375,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-18.375,-39.875,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-8.875,-38.125,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-19.125,-42.625,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-19.125,-40.125,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-22.375,-42.125,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-22.875,-43.375,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-19.375,-40.125,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-22.625,-43.125,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-25.875,-46.125,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-23.125,-44.375,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-23.875,-47.625,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-24.375,-50.625,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-20.875,-42.375,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-20.375,-51.375,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-15.625,-39.625,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-16.875,-42.125,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-15.875,-39.625,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-23.875,-46.375,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-8.625,-35.875,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-22.875,-44.375,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-24.375,-47.125,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-23.375,-47.625,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-20.125,-40.625,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-23.625,-47.125,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-24.125,-46.625,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-18.125,-39.875,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-23.375,-44.625,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-19.625,-42.625,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-18.125,-40.125,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-23.375,-44.875,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-22.625,-47.625,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-22.875,-43.125,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-18.125,-40.625,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-22.375,-42.875,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-26.375,-48.125,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-22.875,-42.625,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-26.375,-48.875,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-22.875,-47.125,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-23.125,-46.875,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-15.625,-39.375,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-25.625,-45.125,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-22.875,-47.375,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-23.375,-45.125,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-14.125,-39.375,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-15.125,-39.125,Brazil,NA,NA,NA,Dore
Melinaea,ludovica,parayia,-22.625,-43.375,Brazil,NA,NA,NA,Dore
Melinaea,mnasias,thera,-20.875,-41.625,Brazil,NA,NA,NA,Dore
Melinaea,mnasias,thera,-15.375,-39.625,Brazil,NA,NA,NA,Dore
Melinaea,mnasias,thera,-15.875,-39.625,Brazil,NA,NA,NA,Dore
Methona,singularis,NA,-7.625,-35.375,Brazil,NA,NA,NA,Dore
Methona,singularis,NA,-9.125,-36.625,Brazil,NA,NA,NA,Dore
Methona,singularis,NA,-7.125,-35.875,Brazil,NA,NA,NA,Dore
Methona,singularis,NA,-8.375,-36.125,Brazil,NA,NA,NA,Dore
Methona,singularis,NA,-12.375,-38.375,Brazil,NA,NA,NA,Dore
Methona,singularis,NA,-8.875,-38.125,Brazil,NA,NA,NA,Dore
Methona,singularis,NA,-9.625,-35.625,Brazil,NA,NA,NA,Dore
Methona,singularis,NA,-8.125,-34.875,Brazil,NA,NA,NA,Dore
Methona,singularis,NA,-8.125,-35.125,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-27.375,-49.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-23.875,-46.625,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-22.375,-43.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-20.875,-47.375,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-27.125,-49.125,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-15.875,-47.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-22.875,-46.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-22.375,-42.625,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-21.375,-47.375,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-22.375,-47.125,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-25.125,-47.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-20.875,-51.625,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-24.875,-50.125,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-21.875,-44.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-29.125,-51.125,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-23.875,-45.375,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-27.375,-50.625,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-19.125,-42.625,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-25.375,-49.375,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-19.125,-40.125,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-22.625,-43.125,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-21.875,-46.625,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-15.375,-47.375,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-25.625,-54.375,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-22.875,-43.375,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-16.625,-49.375,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-15.875,-50.125,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-19.375,-40.125,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-23.125,-46.625,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-20.875,-49.625,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-27.875,-51.375,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-25.875,-46.125,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-23.375,-46.625,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-28.375,-53.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-23.875,-47.625,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-20.375,-51.375,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-23.375,-46.125,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-22.125,-47.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-23.875,-46.375,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-26.625,-49.125,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-21.875,-43.375,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-24.375,-47.125,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-23.375,-47.625,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-23.375,-53.625,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-22.375,-47.375,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-29.625,-50.375,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-25.875,-51.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-22.375,-44.625,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-22.625,-52.375,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-23.625,-47.125,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-24.125,-46.625,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-22.875,-47.125,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-17.875,-49.125,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-27.125,-57.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-22.625,-46.625,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-19.375,-44.375,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-22.375,-44.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-32.125,-58.125,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-16.125,-48.125,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-31.625,-52.375,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-23.375,-44.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-22.625,-47.625,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-22.875,-43.125,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-32.875,-51.125,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-22.375,-42.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-21.125,-47.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-22.375,-47.625,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-15.625,-47.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-22.625,-47.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-27.375,-55.625,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-25.375,-55.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-26.375,-55.625,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-29.375,-50.375,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-29.875,-51.125,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-27.875,-56.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-27.125,-52.375,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-26.375,-48.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-22.875,-45.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-23.125,-46.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-22.875,-47.375,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-22.375,-43.125,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-27.125,-53.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-18.875,-48.125,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-21.875,-47.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-20.875,-42.875,Brazil,NA,NA,NA,Dore
Methona,themisto,NA,-25.625,-54.125,Brazil,NA,NA,NA,Dore
Napeogenes,inachia,sulphurina,-7.625,-35.375,Brazil,NA,NA,NA,Dore
Napeogenes,inachia,sulphurina,-15.125,-39.625,Brazil,NA,NA,NA,Dore
Napeogenes,inachia,sulphurina,-15.375,-39.625,Brazil,NA,NA,NA,Dore
Napeogenes,inachia,sulphurina,-8.375,-36.125,Brazil,NA,NA,NA,Dore
Napeogenes,inachia,sulphurina,-12.375,-38.375,Brazil,NA,NA,NA,Dore
Napeogenes,inachia,sulphurina,-18.375,-39.875,Brazil,NA,NA,NA,Dore
Napeogenes,inachia,sulphurina,-8.875,-38.125,Brazil,NA,NA,NA,Dore
Napeogenes,inachia,sulphurina,-19.125,-40.125,Brazil,NA,NA,NA,Dore
Napeogenes,inachia,sulphurina,-19.375,-40.125,Brazil,NA,NA,NA,Dore
Napeogenes,inachia,sulphurina,-8.375,-35.125,Brazil,NA,NA,NA,Dore
Napeogenes,inachia,sulphurina,-15.625,-39.625,Brazil,NA,NA,NA,Dore
Napeogenes,inachia,sulphurina,-16.875,-42.125,Brazil,NA,NA,NA,Dore
Napeogenes,inachia,sulphurina,-15.875,-39.625,Brazil,NA,NA,NA,Dore
Napeogenes,inachia,sulphurina,-8.625,-35.875,Brazil,NA,NA,NA,Dore
Napeogenes,inachia,sulphurina,-18.125,-39.875,Brazil,NA,NA,NA,Dore
Napeogenes,inachia,sulphurina,-19.625,-42.625,Brazil,NA,NA,NA,Dore
Napeogenes,inachia,sulphurina,-18.125,-40.125,Brazil,NA,NA,NA,Dore
Napeogenes,inachia,sulphurina,-8.125,-34.875,Brazil,NA,NA,NA,Dore
Napeogenes,inachia,sulphurina,-15.625,-39.375,Brazil,NA,NA,NA,Dore
Napeogenes,inachia,sulphurina,-8.125,-35.125,Brazil,NA,NA,NA,Dore
Napeogenes,inachia,sulphurina,-7.875,-35.125,Brazil,NA,NA,NA,Dore
Napeogenes,inachia,sulphurina,-14.125,-39.375,Brazil,NA,NA,NA,Dore
Napeogenes,inachia,sulphurina,-15.125,-39.125,Brazil,NA,NA,NA,Dore
Napeogenes,rhezia,rhezia,-15.375,-39.625,Brazil,NA,NA,NA,Dore
Napeogenes,rhezia,rhezia,-16.875,-42.125,Brazil,NA,NA,NA,Dore
Napeogenes,rhezia,rhezia,-15.125,-39.375,Brazil,NA,NA,NA,Dore
Napeogenes,rhezia,yanetta,-20.875,-41.625,Brazil,NA,NA,NA,Dore
Napeogenes,rhezia,yanetta,-20.625,-41.375,Brazil,NA,NA,NA,Dore
Napeogenes,rhezia,yanetta,-22.375,-42.625,Brazil,NA,NA,NA,Dore
Napeogenes,rhezia,yanetta,-18.375,-39.875,Brazil,NA,NA,NA,Dore
Napeogenes,rhezia,yanetta,-19.125,-42.625,Brazil,NA,NA,NA,Dore
Napeogenes,rhezia,yanetta,-19.125,-40.125,Brazil,NA,NA,NA,Dore
Napeogenes,rhezia,yanetta,-22.375,-42.125,Brazil,NA,NA,NA,Dore
Napeogenes,rhezia,yanetta,-19.375,-40.125,Brazil,NA,NA,NA,Dore
Napeogenes,rhezia,yanetta,-22.625,-43.125,Brazil,NA,NA,NA,Dore
Napeogenes,rhezia,yanetta,-19.625,-40.875,Brazil,NA,NA,NA,Dore
Napeogenes,rhezia,yanetta,-16.875,-42.125,Brazil,NA,NA,NA,Dore
Napeogenes,rhezia,yanetta,-19.375,-41.375,Brazil,NA,NA,NA,Dore
Napeogenes,rhezia,yanetta,-22.875,-44.375,Brazil,NA,NA,NA,Dore
Napeogenes,rhezia,yanetta,-20.125,-40.625,Brazil,NA,NA,NA,Dore
Napeogenes,rhezia,yanetta,-23.625,-42.125,Brazil,NA,NA,NA,Dore
Napeogenes,rhezia,yanetta,-19.125,-42.125,Brazil,NA,NA,NA,Dore
Napeogenes,rhezia,yanetta,-22.375,-42.875,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-23.875,-46.125,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-20.875,-41.625,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-23.875,-46.625,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-22.375,-43.875,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-23.625,-45.625,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-20.125,-44.125,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-27.125,-49.125,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-26.125,-45.625,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-15.875,-47.875,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-20.625,-41.375,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-15.375,-39.625,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-12.375,-38.375,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-24.125,-50.625,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-18.375,-39.875,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-19.125,-42.625,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-22.375,-42.125,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-25.875,-46.125,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-23.125,-44.375,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-23.875,-47.625,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-24.375,-50.625,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-16.875,-42.125,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-15.875,-39.625,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-22.125,-47.875,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-19.375,-41.375,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-8.625,-35.875,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-21.875,-43.375,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-23.375,-47.625,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-9.625,-35.625,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-22.375,-44.625,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-23.625,-47.125,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-24.125,-46.625,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-18.125,-39.875,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-22.625,-42.375,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-23.375,-44.625,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-16.125,-48.125,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-18.125,-40.125,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-19.875,-43.375,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-18.125,-40.625,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-22.375,-42.875,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-15.625,-47.875,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-20.875,-49.375,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-26.375,-48.125,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-22.875,-42.625,Brazil,NA,NA,NA,Dore
Oleria,aquata,NA,-23.125,-46.875,Brazil,NA,NA,NA,Dore
